Tanggal,ID_Raw,ID_Cleaned,Pukul,Katulampa (air),Katulampa (cuaca),Depok (air),Depok (cuaca),Manggarai (air),Manggarai (cuaca),Karet (air),Karet (cuaca),Krukut (air),Krukut (cuaca),Pesanggrahan (air),Pesanggrahan (cuaca),Angke (air),Angke (cuaca),Pluit (air),Pluit (cuaca),Pasar Ikan (air),Pasar Ikan (cuaca),Cipinang (air),Cipinang (cuaca),Sunter (air),Sunter (cuaca),Pulo Gadung (air),Pulo Gadung (cuaca)
20/05/2022,5588,5332,08:00,20,Mendung Tipis,90,Mendung Tipis,620,Terang,290,Terang,40,Terang,85,Terang,85,Terang,-175,Terang,173,Terang,80,Terang,90,Terang,330,Terang
20/05/2022,5587,5333,09:00,10,Terang,90,Mendung Tipis,615,Terang,280,Terang,40,Terang,85,Terang,85,Terang,-175,Terang,162,Mendung Tipis,80,Terang,90,Terang,330,Terang
20/05/2022,5586,5334,10:00,10,Terang,90,Terang,610,Terang,280,Terang,40,Terang,85,Terang,85,Terang,-175,Terang,157,Terang,80,Terang,90,Terang,330,Terang
20/05/2022,5585,5335,11:00,10,Terang,90,Terang,610,Terang,280,Terang,40,Terang,80,Terang,75,Terang,-175,Terang,150,Terang,80,Terang,90,Terang,330,Terang
20/05/2022,5584,5336,12:00,10,Terang,85,Terang,610,Terang,280,Terang,40,Terang,80,Terang,75,Terang,-175,Terang,148,Terang,80,Terang,90,Terang,330,Terang
20/05/2022,5583,5337,13:00,10,Mendung Tipis,85,Terang,605,Mendung Tipis,280,Terang,30,Terang,80,Terang,70,Terang,-175,Terang,145,Terang,80,Terang,90,Terang,330,Mendung
20/05/2022,5582,5338,14:00,10,Mendung Tipis,85,Terang,630,Gerimis,280,Gerimis,30,Mendung Tipis,80,Terang,65,Terang,-175,Terang,145,Terang,80,Terang,90,Mendung Tipis,330,Terang
20/05/2022,5581,5339,15:00,10,Mendung Tipis,85,Terang,625,Terang,300,Terang,30,Terang,75,Terang,60,Mendung Tipis,-175,Terang,165,Terang,80,Terang,90,Terang,330,Terang
20/05/2022,5580,5340,16:00,10,Hujan,85,Hujan,620,Hujan,280,Mendung,30,Gerimis,75,Hujan,60,Mendung Tipis,-170,Terang,180,Terang,80,Hujan,110,Mendung,350,Terang
20/05/2022,5579,5341,17:00,20,Hujan,90,Mendung,695,Mendung Tipis,350,Gerimis,40,Mendung Tipis,80,Mendung,70,Hujan,-170,Mendung,185,Mendung,130,Mendung,115,Mendung,400,Mendung Tipis
20/05/2022,5578,5342,18:00,30,Mendung,90,Mendung,660,Mendung Tipis,360,Mendung,40,Mendung Tipis,80,Mendung,95,Mendung,-175,Mendung,202,Mendung,140,Mendung,110,Mendung Tipis,420,Mendung Tipis
20/05/2022,5577,5343,19:00,30,Hujan,90,Mendung,630,Mendung Tipis,380,Mendung,40,Mendung Tipis,80,Mendung,100,Mendung,-160,Mendung,210,Mendung,140,Mendung,110,Mendung Tipis,410,Mendung Tipis
20/05/2022,5576,5344,20:00,40,Mendung,90,Mendung,620,Mendung Tipis,380,Mendung,40,Mendung Tipis,80,Mendung,100,Mendung,-155,Gerimis,220,Mendung,140,Mendung,110,Mendung Tipis,400,Mendung Tipis
20/05/2022,5575,5345,21:00,60,Gerimis,135,Mendung,620,Mendung Tipis,350,Mendung,40,Mendung Tipis,80,Mendung,100,Mendung,-150,Mendung,227,Mendung,130,Gerimis,110,Mendung Tipis,370,Mendung Tipis
20/05/2022,5574,5346,22:00,80,Gerimis,125,Gerimis,610,Gerimis,300,Mendung Tipis,40,Mendung Tipis,85,Mendung,90,Mendung,-145,Gerimis,232,Mendung Tipis,130,Mendung,110,Mendung Tipis,350,Mendung Tipis
20/05/2022,5573,5347,23:00,60,Mendung,120,Mendung Tipis,610,Mendung Tipis,290,Mendung,40,Mendung,100,Mendung,90,Gerimis,-145,Gerimis,235,Mendung Tipis,130,Mendung Tipis,110,Mendung Tipis,340,Mendung
21/05/2022,5621,5348,00:00,50,Mendung,130,Mendung Tipis,610,Mendung Tipis,290,Mendung,40,Mendung Tipis,105,Mendung,90,Mendung,-145,Mendung,240,Mendung Tipis,130,Mendung Tipis,110,Mendung Tipis,340,Mendung
21/05/2022,5620,5349,01:00,40,Mendung,155,Mendung Tipis,605,Mendung Tipis,290,Mendung Tipis,70,Terang,105,Mendung Tipis,80,Mendung Tipis,-140,Mendung,241,Mendung Tipis,130,Mendung Tipis,110,Mendung Tipis,340,Mendung
21/05/2022,5619,5350,02:00,40,Mendung,175,Mendung Tipis,605,Mendung Tipis,290,Mendung Tipis,70,Terang,105,Mendung Tipis,80,Mendung Tipis,-140,Mendung,240,Mendung Tipis,130,Mendung Tipis,110,Mendung Tipis,340,Mendung
21/05/2022,5618,5351,03:00,30,Mendung,150,Mendung Tipis,605,Mendung Tipis,280,Mendung Tipis,70,Terang,105,Mendung Tipis,80,Mendung Tipis,-140,Mendung,245,Mendung Tipis,130,Mendung Tipis,110,Mendung Tipis,340,Terang
21/05/2022,5617,5352,04:00,30,Mendung,140,Mendung Tipis,605,Mendung Tipis,280,Mendung Tipis,50,Mendung Tipis,105,Mendung Tipis,80,Mendung,-140,Mendung,240,Mendung Tipis,130,Mendung Tipis,110,Mendung Tipis,340,Mendung
21/05/2022,5616,5353,05:00,30,Mendung,120,Mendung Tipis,625,Mendung Tipis,280,Mendung Tipis,50,Mendung Tipis,100,Mendung Tipis,80,Mendung,-145,Mendung,229,Mendung Tipis,130,Mendung Tipis,110,Mendung Tipis,340,Mendung
21/05/2022,5615,5354,06:00,30,Mendung Tipis,120,Mendung Tipis,640,Mendung Tipis,280,Mendung Tipis,40,Mendung Tipis,95,Mendung Tipis,65,Mendung,-150,Mendung,225,Mendung Tipis,100,Mendung Tipis,110,Mendung Tipis,340,Mendung
21/05/2022,5614,5355,07:00,30,Mendung Tipis,115,Terang,660,Mendung Tipis,300,Terang,40,Terang,90,Mendung Tipis,65,Mendung,-150,Mendung,205,Terang,100,Terang,110,Terang,340,Terang
21/05/2022,5613,5356,08:00,30,Mendung Tipis,115,Terang,690,Terang,360,Terang,40,Terang,85,Mendung Tipis,65,Mendung Tipis,-155,Mendung Tipis,193,Mendung Tipis,100,Mendung,110,Terang,330,Mendung Tipis
21/05/2022,5612,5357,09:00,30,Mendung Tipis,110,Terang,705,Terang,330,Terang,40,Terang,85,Mendung Tipis,70,Terang,-155,Mendung Tipis,180,Mendung Tipis,80,Mendung,110,Terang,330,Mendung Tipis
21/05/2022,5611,5358,10:00,30,Mendung Tipis,110,Mendung Tipis,715,Mendung Tipis,340,Terang,30,Mendung Tipis,85,Mendung Tipis,70,Terang,-155,Mendung Tipis,168,Mendung Tipis,100,Terang,110,Terang,330,Mendung Tipis
21/05/2022,5610,5359,11:00,30,Terang,110,Mendung Tipis,715,Mendung Tipis,350,Terang,30,Mendung Tipis,85,Mendung Tipis,70,Terang,-155,Gerimis,85,Mendung Tipis,100,Mendung,130,Mendung Tipis,330,Terang
21/05/2022,5609,5360,12:00,30,Terang,110,Mendung Tipis,705,Mendung Tipis,350,Terang,30,Mendung Tipis,85,Mendung Tipis,70,Terang,-155,Mendung Tipis,150,Mendung Tipis,100,Mendung,130,Terang,330,Terang
21/05/2022,5608,5361,13:00,30,Terang,110,Mendung Tipis,695,Terang,340,Terang,20,Mendung Tipis,80,Mendung Tipis,95,Terang,-155,Mendung Tipis,150,Mendung Tipis,100,Terang,130,Terang,330,Mendung Tipis
21/05/2022,5607,5362,14:00,30,Terang,105,Mendung Tipis,685,Terang,330,Terang,20,Terang,80,Terang,95,Terang,-155,Terang,155,Terang,100,Terang,130,Terang,330,Terang
21/05/2022,5606,5363,15:00,30,Mendung Tipis,105,Mendung Tipis,675,Terang,320,Terang,20,Terang,80,Terang,95,Terang,-155,Terang,163,Terang,90,Terang,130,Terang,330,Terang
21/05/2022,5605,5364,16:00,30,Mendung Tipis,105,Terang,665,Terang,320,Terang,20,Terang,80,Terang,90,Terang,-155,Terang,176,Terang,90,Terang,200,Terang,330,Terang
21/05/2022,5604,5365,17:00,30,Mendung Tipis,105,Terang,665,Terang,310,Terang,30,Terang,80,Mendung,90,Terang,-155,Terang,185,Terang,90,Terang,230,Terang,330,Terang
21/05/2022,5603,5366,18:00,30,Mendung Tipis,100,Mendung Tipis,645,Terang,300,Terang,30,Terang,80,Mendung,90,Terang,-160,Terang,193,Mendung Tipis,90,Terang,230,Terang,330,Terang
21/05/2022,5602,5367,19:00,30,Terang,120,Mendung,645,Terang,290,Terang,30,Mendung,80,Mendung,70,Terang,-160,Mendung Tipis,203,Mendung Tipis,90,Mendung,160,Terang,330,Terang
21/05/2022,5601,5368,20:00,30,Mendung Tipis,155,Mendung,640,Terang,290,Terang,30,Mendung,90,Mendung Tipis,70,Terang,-160,Mendung Tipis,213,Mendung Tipis,90,Terang,110,Terang,330,Terang
21/05/2022,5600,5369,21:00,30,Mendung Tipis,140,Mendung Tipis,635,Terang,290,Terang,30,Mendung,100,Mendung,70,Terang,-165,Mendung Tipis,215,Mendung Tipis,90,Mendung Tipis,110,Mendung Tipis,330,Terang
21/05/2022,5599,5370,22:00,30,Mendung Tipis,125,Mendung Tipis,630,Terang,280,Mendung Tipis,40,Mendung Tipis,110,Mendung,70,Terang,-170,Mendung Tipis,217,Mendung Tipis,90,Mendung Tipis,110,Terang,330,Terang
21/05/2022,5598,5371,23:00,30,Mendung Tipis,120,Mendung Tipis,625,Terang,280,Mendung Tipis,40,Mendung Tipis,110,Mendung,70,Terang,-170,Mendung Tipis,218,Mendung Tipis,90,Mendung Tipis,110,Terang,330,Terang
22/05/2022,5646,5372,00:00,10,Mendung Tipis,115,Mendung Tipis,625,Terang,280,Mendung Tipis,40,Mendung Tipis,135,Terang,70,Terang,-170,Gerimis,225,Mendung Tipis,90,Mendung Tipis,110,Terang,330,Terang
22/05/2022,5645,5373,01:00,10,Mendung Tipis,115,Mendung Tipis,620,Terang,280,Mendung Tipis,50,Mendung,135,Mendung,70,Terang,-175,Mendung,230,Gerimis,90,Terang,110,Terang,330,Terang
22/05/2022,5644,5374,02:00,10,Mendung Tipis,115,Mendung Tipis,630,Terang,280,Mendung Tipis,50,Mendung,135,Mendung Tipis,70,Terang,-175,Mendung,235,Mendung Tipis,90,Terang,110,Terang,330,Terang
22/05/2022,5643,5375,03:00,10,Mendung Tipis,110,Mendung Tipis,645,Terang,280,Mendung Tipis,60,Mendung,135,Mendung Tipis,70,Terang,-175,Mendung,238,Mendung Tipis,90,Terang,110,Terang,330,Terang
22/05/2022,5642,5376,04:00,10,Mendung Tipis,105,Mendung Tipis,670,Terang,280,Mendung Tipis,60,Mendung,135,Mendung Tipis,70,Terang,-175,Mendung,234,Mendung Tipis,90,Terang,110,Terang,330,Terang
22/05/2022,5641,5377,05:00,10,Mendung Tipis,105,Mendung Tipis,670,Terang,310,Mendung Tipis,60,Mendung,135,Mendung Tipis,70,Terang,-180,Mendung,236,Mendung Tipis,90,Terang,110,Terang,330,Terang
22/05/2022,5640,5378,06:00,10,Mendung Tipis,105,Mendung Tipis,670,Terang,320,Mendung Tipis,60,Mendung,100,Mendung,70,Terang,-180,Mendung,230,Mendung Tipis,90,Terang,110,Terang,330,Terang
22/05/2022,5639,5379,07:00,10,Mendung Tipis,100,Terang,660,Terang,320,Mendung Tipis,50,Mendung,100,Mendung,70,Terang,-180,Mendung,213,Mendung Tipis,80,Mendung Tipis,110,Mendung Tipis,330,Terang
22/05/2022,5638,5380,08:00,10,Mendung Tipis,100,Mendung Tipis,655,Terang,310,Mendung Tipis,50,Mendung Tipis,90,Mendung,70,Terang,-180,Mendung,210,Mendung,80,Mendung Tipis,110,Mendung Tipis,330,Mendung Tipis
22/05/2022,5637,5381,09:00,20,Terang,100,Mendung Tipis,650,Mendung Tipis,310,Mendung Tipis,50,Mendung Tipis,90,Mendung Tipis,65,Mendung Tipis,-185,Mendung,191,Mendung,80,Terang,110,Mendung Tipis,330,Mendung Tipis
22/05/2022,5636,5382,10:00,20,Terang,100,Mendung Tipis,640,Mendung Tipis,310,Mendung Tipis,50,Terang,85,Terang,65,Mendung Tipis,-185,Mendung,180,Mendung,80,Terang,110,Mendung Tipis,330,Mendung Tipis
22/05/2022,5635,5383,11:00,20,Terang,100,Mendung Tipis,635,Mendung Tipis,300,Mendung Tipis,50,Mendung Tipis,85,Terang,65,Mendung Tipis,-185,Mendung Tipis,170,Mendung,80,Terang,160,Terang,330,Mendung Tipis
22/05/2022,5634,5384,12:00,20,Terang,100,Mendung Tipis,635,Terang,300,Mendung Tipis,40,Mendung,80,Mendung Tipis,65,Mendung Tipis,-185,Mendung Tipis,160,Mendung Tipis,80,Mendung Tipis,180,Mendung Tipis,330,Mendung Tipis
22/05/2022,5633,5385,13:00,20,Terang,100,Mendung Tipis,625,Mendung Tipis,300,Mendung Tipis,40,Mendung Tipis,80,Mendung Tipis,65,Terang,-175,Mendung Tipis,163,Mendung Tipis,80,Mendung Tipis,190,Mendung Tipis,330,Mendung Tipis
22/05/2022,5632,5386,14:00,20,Terang,100,Mendung Tipis,625,Mendung Tipis,290,Terang,40,Mendung Tipis,80,Mendung Tipis,60,Terang,-175,Mendung Tipis,160,Terang,80,Mendung Tipis,185,Terang,330,Mendung Tipis
22/05/2022,5631,5387,15:00,20,Mendung Tipis,100,Mendung Tipis,620,Terang,280,Mendung Tipis,30,Terang,80,Mendung Tipis,60,Terang,-175,Terang,156,Terang,80,Mendung Tipis,185,Terang,330,Mendung Tipis
22/05/2022,5630,5388,16:00,20,Mendung Tipis,100,Mendung Tipis,620,Mendung Tipis,280,Terang,30,Terang,80,Mendung Tipis,55,Terang,-170,Terang,175,Terang,80,Mendung Tipis,180,Terang,330,Mendung Tipis
22/05/2022,5629,5389,17:00,20,Mendung Tipis,100,Mendung Tipis,615,Mendung Tipis,270,Terang,30,Terang,80,Mendung Tipis,50,Terang,-170,Terang,190,Mendung Tipis,80,Mendung Tipis,160,Terang,330,Mendung Tipis
22/05/2022,5628,5390,18:00,10,Mendung Tipis,100,Mendung Tipis,615,Terang,270,Terang,40,Terang,80,Mendung Tipis,50,Terang,-170,Terang,200,Mendung Tipis,80,Mendung Tipis,150,Terang,330,Mendung Tipis
22/05/2022,5627,5391,19:00,10,Mendung Tipis,100,Mendung Tipis,615,Mendung Tipis,270,Mendung Tipis,40,Mendung Tipis,80,Mendung Tipis,55,Terang,-170,Terang,209,Mendung Tipis,80,Mendung Tipis,160,Mendung Tipis,330,Mendung Tipis
22/05/2022,5626,5392,20:00,10,Mendung,100,Mendung,615,Mendung Tipis,270,Mendung Tipis,40,Mendung Tipis,80,Mendung Tipis,55,Terang,-175,Mendung Tipis,218,Mendung Tipis,80,Mendung Tipis,170,Mendung Tipis,330,Mendung Tipis
22/05/2022,5625,5393,21:00,10,Mendung,100,Mendung Tipis,615,Mendung Tipis,270,Mendung Tipis,40,Mendung Tipis,75,Terang,55,Terang,-175,Mendung Tipis,222,Mendung Tipis,80,Mendung Tipis,145,Mendung Tipis,330,Mendung Tipis
22/05/2022,5624,5394,22:00,10,Mendung,100,Mendung Tipis,610,Mendung Tipis,270,Mendung Tipis,40,Mendung Tipis,75,Terang,55,Terang,-175,Mendung Tipis,224,Terang,80,Mendung Tipis,140,Terang,330,Mendung Tipis
22/05/2022,5623,5395,23:00,10,Mendung,100,Terang,610,Mendung Tipis,270,Mendung Tipis,40,Terang,75,Terang,55,Terang,-180,Mendung Tipis,228,Terang,80,Mendung Tipis,135,Terang,330,Mendung Tipis
23/05/2022,5671,5396,00:00,10,Mendung,100,Mendung Tipis,610,Terang,270,Terang,40,Mendung Tipis,75,Terang,50,Terang,-180,Terang,224,Terang,80,Mendung Tipis,125,Terang,330,Mendung Tipis
23/05/2022,5670,5397,01:00,10,Mendung Tipis,100,Mendung Tipis,605,Terang,260,Terang,40,Mendung Tipis,75,Terang,50,Terang,-185,Terang,229,Terang,80,Mendung Tipis,120,Terang,330,Mendung Tipis
23/05/2022,5669,5398,02:00,10,Mendung Tipis,100,Terang,605,Terang,260,Terang,30,Mendung Tipis,75,Terang,50,Terang,-185,Terang,230,Terang,80,Mendung Tipis,110,Terang,330,Terang
23/05/2022,5668,5399,03:00,10,Mendung Tipis,100,Terang,605,Terang,260,Terang,30,Terang,70,Terang,50,Terang,-185,Terang,228,Terang,80,Terang,100,Terang,330,Terang
23/05/2022,5667,5400,04:00,10,Mendung Tipis,100,Terang,600,Terang,260,Terang,30,Terang,70,Terang,50,Terang,-185,Terang,230,Terang,80,Terang,110,Terang,330,Terang
23/05/2022,5666,5401,05:00,10,Mendung Tipis,90,Terang,600,Terang,260,Terang,30,Terang,70,Terang,50,Terang,-185,Terang,230,Terang,80,Terang,110,Terang,330,Terang
23/05/2022,5665,5402,06:00,10,Mendung Tipis,95,Terang,600,Terang,260,Terang,30,Terang,70,Terang,50,Terang,-185,Terang,228,Terang,80,Terang,110,Terang,330,Terang
23/05/2022,5664,5403,07:00,10,Terang,95,Terang,600,Terang,260,Terang,30,Terang,70,Terang,45,Terang,-190,Terang,228,Terang,80,Terang,110,Terang,330,Terang
23/05/2022,5663,5404,08:00,10,Terang,90,Terang,600,Terang,260,Terang,30,Terang,70,Terang,40,Terang,-180,Terang,220,Terang,80,Terang,110,Terang,330,Mendung Tipis
23/05/2022,5662,5405,09:00,10,Terang,90,Terang,600,Terang,260,Terang,30,Terang,70,Terang,40,Terang,-175,Terang,210,Terang,80,Terang,110,Terang,330,Terang
23/05/2022,5661,5406,10:00,10,Terang,90,Terang,600,Terang,260,Terang,30,Terang,70,Terang,40,Terang,-170,Terang,200,Terang,80,Terang,140,Terang,330,Terang
23/05/2022,5660,5407,11:00,10,Terang,90,Terang,600,Terang,260,Terang,30,Terang,70,Terang,40,Terang,-170,Terang,190,Terang,80,Terang,180,Terang,330,Terang
23/05/2022,5659,5408,12:00,10,Terang,90,Terang,600,Terang,260,Terang,30,Terang,70,Terang,40,Terang,-170,Terang,175,Terang,80,Terang,200,Terang,330,Terang
23/05/2022,5658,5409,13:00,10,Terang,90,Terang,600,Terang,260,Terang,30,Terang,70,Terang,40,Terang,-170,Terang,180,Terang,80,Terang,200,Terang,330,Terang
23/05/2022,5657,5410,14:00,10,Terang,90,Terang,600,Terang,260,Terang,30,Terang,70,Terang,40,Terang,-170,Terang,175,Terang,80,Terang,180,Terang,330,Terang
23/05/2022,5656,5411,15:00,10,Terang,90,Terang,600,Terang,260,Terang,30,Terang,70,Terang,45,Terang,-165,Terang,180,Terang,80,Terang,180,Terang,330,Terang
23/05/2022,5655,5412,16:00,10,Mendung,90,Terang,600,Terang,260,Terang,30,Terang,70,Terang,45,Terang,-170,Terang,182,Terang,80,Terang,180,Terang,330,Terang
23/05/2022,5654,5413,17:00,10,Terang,90,Terang,600,Terang,250,Terang,40,Terang,70,Terang,45,Terang,-170,Terang,208,Terang,80,Terang,180,Terang,330,Terang
23/05/2022,5653,5414,18:00,10,Mendung Tipis,90,Terang,600,Terang,250,Terang,30,Terang,70,Terang,45,Terang,-175,Terang,212,Terang,80,Terang,180,Terang,330,Terang
23/05/2022,5652,5415,19:00,10,Mendung Tipis,90,Terang,600,Terang,250,Terang,30,Terang,70,Terang,45,Terang,-175,Terang,229,Terang,80,Terang,180,Terang,330,Terang
23/05/2022,5651,5416,20:00,10,Mendung Tipis,90,Terang,600,Terang,260,Terang,30,Terang,70,Terang,45,Terang,-180,Terang,232,Terang,80,Terang,180,Terang,330,Terang
23/05/2022,5650,5417,21:00,10,Mendung Tipis,90,Terang,600,Terang,260,Terang,30,Terang,70,Terang,45,Terang,-180,Terang,240,Terang,80,Terang,180,Terang,330,Terang
23/05/2022,5649,5418,22:00,10,Mendung Tipis,90,Terang,600,Terang,280,Terang,30,Terang,70,Terang,45,Terang,-180,Terang,235,Terang,80,Terang,180,Terang,330,Terang
23/05/2022,5648,5419,23:00,10,Mendung Tipis,90,Terang,600,Terang,280,Terang,30,Terang,70,Terang,45,Terang,-185,Terang,222,Terang,80,Terang,180,Terang,330,Terang
24/05/2022,5696,5420,00:00,10,Mendung,90,Terang,600,Terang,280,Terang,30,Terang,70,Terang,45,Terang,-185,Terang,228,Terang,80,Terang,170,Terang,330,Terang
24/05/2022,5695,5421,01:00,10,Mendung,90,Terang,600,Terang,270,Terang,30,Terang,70,Terang,45,Terang,-185,Terang,224,Terang,80,Terang,170,Terang,330,Terang
24/05/2022,5694,5422,02:00,10,Mendung,90,Terang,600,Terang,270,Terang,30,Terang,70,Terang,45,Terang,-190,Terang,218,Terang,80,Terang,170,Terang,330,Terang
24/05/2022,5693,5423,03:00,10,Mendung,90,Terang,600,Terang,270,Terang,30,Terang,70,Terang,45,Terang,-190,Terang,226,Terang,80,Terang,170,Terang,330,Terang
24/05/2022,5692,5424,04:00,10,Mendung,90,Terang,600,Terang,260,Terang,30,Terang,70,Terang,45,Terang,-185,Terang,220,Terang,80,Terang,150,Terang,330,Terang
24/05/2022,5691,5425,05:00,10,Mendung,90,Terang,600,Terang,260,Terang,30,Terang,70,Terang,45,Terang,-185,Terang,205,Terang,80,Terang,150,Terang,330,Terang
24/05/2022,5690,5426,06:00,10,Terang,90,Terang,600,Terang,260,Terang,30,Terang,70,Terang,40,Terang,-185,Terang,222,Terang,80,Terang,120,Terang,330,Terang
24/05/2022,5689,5427,07:00,10,Terang,90,Terang,600,Terang,260,Terang,30,Terang,70,Terang,40,Terang,-185,Terang,223,Terang,80,Terang,120,Terang,330,Terang
24/05/2022,5688,5428,08:00,10,Terang,90,Terang,600,Terang,260,Terang,30,Terang,70,Terang,40,Terang,-180,Terang,222,Terang,80,Terang,120,Terang,330,Terang
24/05/2022,5687,5429,09:00,10,Terang,90,Terang,600,Terang,250,Terang,30,Terang,70,Terang,40,Terang,-175,Terang,223,Terang,80,Terang,110,Terang,330,Terang
24/05/2022,5686,5430,10:00,10,Terang,90,Terang,600,Terang,250,Terang,30,Terang,70,Terang,40,Terang,-170,Terang,210,Terang,80,Terang,110,Terang,330,Terang
24/05/2022,5685,5431,11:00,10,Terang,90,Terang,600,Terang,250,Terang,30,Terang,70,Terang,40,Terang,-170,Terang,205,Terang,80,Terang,110,Terang,330,Terang
24/05/2022,5684,5432,12:00,10,Terang,90,Terang,600,Terang,250,Terang,30,Terang,70,Terang,40,Terang,-170,Terang,198,Terang,80,Terang,110,Terang,330,Terang
24/05/2022,5683,5433,13:00,10,Terang,90,Terang,600,Terang,250,Terang,30,Terang,70,Terang,40,Terang,-170,Terang,200,Terang,80,Terang,110,Terang,330,Terang
24/05/2022,5682,5434,14:00,10,Terang,90,Terang,600,Terang,250,Terang,30,Terang,70,Terang,40,Terang,-175,Mendung Tipis,185,Terang,80,Terang,110,Terang,330,Terang
24/05/2022,5681,5435,15:00,10,Terang,90,Terang,600,Terang,250,Terang,30,Terang,70,Terang,40,Terang,-175,Terang,180,Terang,80,Terang,110,Terang,330,Terang
24/05/2022,5680,5436,16:00,10,Terang,90,Terang,600,Terang,250,Terang,30,Terang,70,Terang,40,Terang,-180,Terang,184,Terang,80,Terang,110,Terang,330,Terang
24/05/2022,5679,5437,17:00,10,Terang,90,Terang,600,Mendung Tipis,250,Terang,30,Terang,70,Terang,40,Terang,-180,Terang,195,Terang,80,Terang,100,Terang,330,Terang
24/05/2022,5678,5438,18:00,10,Terang,90,Terang,600,Mendung Tipis,250,Terang,30,Terang,70,Terang,40,Terang,-180,Terang,208,Terang,75,Terang,100,Terang,330,Terang
24/05/2022,5677,5439,19:00,10,Mendung Tipis,90,Terang,600,Terang,250,Terang,30,Mendung Tipis,70,Terang,40,Terang,-185,Terang,215,Terang,75,Terang,100,Terang,330,Terang
24/05/2022,5676,5440,20:00,10,Mendung Tipis,90,Terang,600,Mendung Tipis,250,Terang,30,Mendung Tipis,70,Terang,40,Terang,-185,Terang,224,Terang,75,Terang,100,Terang,330,Mendung Tipis
24/05/2022,5675,5441,21:00,10,Mendung Tipis,90,Terang,600,Terang,250,Terang,30,Mendung Tipis,70,Terang,40,Terang,-185,Terang,230,Terang,75,Terang,100,Terang,330,Terang
24/05/2022,5674,5442,22:00,10,Mendung Tipis,90,Terang,600,Mendung Tipis,250,Terang,30,Mendung Tipis,70,Terang,40,Terang,-185,Terang,223,Terang,75,Terang,100,Terang,330,Terang
24/05/2022,5673,5443,23:00,10,Mendung Tipis,90,Terang,600,Mendung Tipis,250,Terang,30,Mendung Tipis,70,Terang,40,Terang,-185,Terang,215,Terang,75,Terang,100,Terang,330,Terang
25/05/2022,5721,5444,00:00,10,Mendung Tipis,90,Terang,600,Mendung Tipis,250,Terang,30,Mendung Tipis,70,Terang,40,Terang,-175,Terang,217,Terang,75,Terang,100,Terang,330,Terang
25/05/2022,5720,5445,01:00,10,Mendung Tipis,90,Terang,600,Mendung Tipis,250,Terang,30,Mendung Tipis,70,Terang,40,Terang,-190,Terang,215,Terang,75,Terang,100,Terang,330,Terang
25/05/2022,5719,5446,02:00,10,Mendung Tipis,90,Terang,600,Mendung Tipis,250,Terang,30,Mendung Tipis,70,Terang,40,Terang,-190,Terang,210,Terang,75,Terang,100,Terang,330,Terang
25/05/2022,5718,5447,03:00,10,Mendung Tipis,90,Terang,600,Terang,250,Terang,30,Mendung Tipis,70,Terang,40,Terang,-190,Terang,202,Terang,75,Terang,100,Terang,330,Terang
25/05/2022,5717,5448,04:00,10,Mendung Tipis,90,Terang,600,Mendung Tipis,250,Terang,30,Mendung Tipis,70,Terang,40,Terang,-190,Terang,208,Terang,75,Terang,100,Terang,330,Terang
25/05/2022,5716,5449,05:00,10,Mendung Tipis,85,Terang,600,Mendung Tipis,250,Terang,30,Mendung Tipis,70,Terang,40,Terang,-190,Mendung Tipis,198,Mendung Tipis,75,Terang,100,Terang,330,Terang
25/05/2022,5715,5450,06:00,10,Mendung Tipis,85,Terang,600,Mendung Tipis,250,Mendung Tipis,30,Mendung Tipis,70,Terang,40,Terang,-190,Mendung Tipis,210,Mendung,75,Terang,90,Terang,330,Mendung Tipis
25/05/2022,5714,5451,07:00,10,Mendung Tipis,85,Terang,600,Mendung Tipis,250,Mendung Tipis,30,Mendung Tipis,70,Terang,40,Terang,-190,Mendung Tipis,204,Mendung,75,Terang,90,Terang,330,Mendung Tipis
25/05/2022,5713,5452,08:00,10,Mendung Tipis,85,Terang,600,Terang,250,Terang,30,Mendung Tipis,70,Terang,40,Terang,-185,Mendung Tipis,207,Mendung Tipis,80,Terang,90,Mendung Tipis,330,Terang
25/05/2022,5712,5453,09:00,10,Terang,85,Terang,600,Terang,250,Terang,30,Terang,70,Terang,40,Terang,-185,Mendung Tipis,213,Terang,75,Terang,90,Terang,330,Terang
25/05/2022,5711,5454,10:00,10,Terang,85,Terang,600,Terang,250,Terang,30,Terang,70,Terang,40,Terang,-180,Terang,207,Terang,75,Terang,90,Terang,330,Terang
25/05/2022,5710,5455,11:00,10,Terang,85,Terang,600,Terang,250,Terang,30,Terang,70,Terang,40,Terang,-180,Terang,208,Terang,75,Terang,90,Terang,330,Terang
25/05/2022,5709,5456,12:00,10,Terang,85,Terang,600,Terang,250,Terang,30,Mendung Tipis,70,Terang,40,Mendung,-180,Terang,213,Terang,75,Terang,90,Terang,330,Terang
